Date,Open,High,Low,Close,Adj Close,Volume
2020-08-17,197.300003,200.460007,196.710007,199.429993,196.867386,6256200
2020-08-18,199.979996,200.100006,196.820007,199.009995,196.452820,6519900
2020-08-19,198.919998,202.839996,198.899994,200.990005,198.407364,9467600
2020-08-20,199.899994,204.440002,199.600006,204.149994,201.526749,8849200
2020-08-21,204.500000,205.139999,203.339996,204.130005,201.507019,9998300
2020-08-24,205.009995,206.449997,204.669998,206.410004,203.757736,6159600
2020-08-25,207.190002,208.199997,205.539993,208.100006,205.426010,5828300
2020-08-26,208.100006,210.800003,207.300003,210.259995,207.558243,7035200
2020-08-27,211.210007,212.179993,209.050003,211.029999,208.318344,8619600
2020-08-28,212.000000,216.160004,211.220001,215.710007,212.938202,7349800
2020-08-31,215.539993,215.960007,211.559998,211.990005,209.266006,9326900
2020-09-01,212.210007,213.889999,211.119995,213.350006,210.608566,5642900
2020-09-02,214.130005,217.350006,213.770004,216.479996,213.698334,9863800
2020-09-03,214.929993,214.929993,207.089996,208.960007,206.274933,11310200
2020-09-04,208.490005,210.500000,200.149994,204.660004,202.030212,13243600
2020-09-08,200.779999,202.250000,199.210007,200.119995,197.548553,14186900
2020-09-09,204.350006,206.289993,201.949997,204.059998,201.437912,7532600
2020-09-10,204.860001,207.000000,200.449997,201.539993,198.950272,7243000
2020-09-11,201.580002,202.410004,198.910004,200.679993,198.101334,7439000
2020-09-14,203.350006,206.410004,203.139999,204.979996,202.346085,11730500
2020-09-15,206.750000,208.210007,204.770004,205.389999,202.750809,6328600
2020-09-16,206.740005,207.750000,204.949997,205.130005,202.494171,6135000
2020-09-17,202.850006,205.580002,202.000000,205.270004,202.632370,7474900
2020-09-18,205.470001,205.720001,201.720001,202.610001,200.006546,9084100
2020-09-21,199.910004,201.250000,194.699997,197.449997,194.912857,9656000
2020-09-22,198.089996,200.710007,196.800003,200.559998,197.982895,7543100
2020-09-23,200.800003,201.089996,194.570007,195.369995,192.859589,6310600
2020-09-24,195.149994,197.669998,193.130005,195.520004,193.007645,9865300
2020-09-25,195.020004,198.139999,193.509995,197.250000,194.715424,5496100
2020-09-28,200.630005,201.720001,199.830002,200.320007,197.745987,5565300
2020-09-29,200.580002,202.380005,199.369995,199.440002,196.877274,5513500
2020-09-30,200.850006,202.539993,198.889999,199.970001,197.400452,9157600
2020-10-01,202.210007,205.199997,201.639999,203.350006,200.737045,7234600
2020-10-02,200.000000,202.830002,199.399994,201.460007,198.871338,6019700
2020-10-05,202.710007,203.649994,201.050003,203.539993,200.924576,6090500
2020-10-06,204.110001,205.100006,199.710007,200.449997,197.874283,5841100
2020-10-07,202.000000,202.789993,199.990005,202.470001,199.868347,6713400
2020-10-08,204.000000,204.300003,202.229996,202.979996,200.371796,3955600
2020-10-09,204.000000,207.080002,203.679993,206.639999,203.984741,5562900
2020-10-12,206.940002,207.970001,205.729996,206.399994,203.747849,6622700
2020-10-13,203.380005,205.210007,203.029999,204.320007,201.694580,5621700
2020-10-14,204.710007,204.970001,201.130005,202.199997,199.601822,5320000
2020-10-15,201.009995,204.699997,197.600006,199.550003,196.985886,8885500
2020-10-16,199.990005,202.649994,199.410004,200.259995,197.686722,6385900
2020-10-19,200.850006,201.070007,196.500000,196.970001,194.439041,7449600
2020-10-20,197.550003,199.660004,196.710007,197.699997,195.159637,7427000
2020-10-21,197.830002,200.419998,197.830002,198.429993,195.880234,6067200
2020-10-22,199.339996,199.770004,195.759995,197.990005,195.445923,4908200
2020-10-23,199.750000,199.880005,196.020004,198.009995,195.465668,5877200
2020-10-26,196.000000,196.419998,190.720001,193.070007,190.589142,12608700
2020-10-27,193.000000,193.699997,189.220001,190.059998,187.617798,8690400
2020-10-28,183.979996,184.699997,179.339996,180.869995,178.545898,17809500
2020-10-29,183.000000,187.000000,179.339996,184.869995,182.494507,16820900
2020-10-30,182.660004,184.220001,179.229996,181.710007,179.375122,10252900
2020-11-02,184.509995,186.919998,183.889999,184.740005,182.366180,8057100
2020-11-03,186.830002,189.529999,185.160004,188.339996,185.919907,6467900
2020-11-04,192.889999,196.880005,191.529999,193.970001,191.477570,8102700
2020-11-05,198.360001,200.990005,197.289993,197.639999,195.100403,7132100
2020-11-06,197.350006,199.679993,195.429993,198.470001,195.919739,6180500
2020-11-09,214.690002,217.649994,212.279999,212.679993,209.947144,17916900
2020-11-10,211.940002,214.059998,210.550003,213.309998,210.569046,7943600
2020-11-11,212.169998,214.279999,211.669998,212.699997,209.966888,5337200
2020-11-12,211.429993,212.539993,207.139999,208.259995,205.893723,7302500
2020-11-13,209.910004,211.279999,207.300003,210.479996,208.088486,6377500
2020-11-16,214.570007,215.089996,211.830002,212.699997,210.283264,12083200
2020-11-17,210.559998,212.089996,209.500000,210.710007,208.315872,7268800
2020-11-18,209.720001,211.149994,207.669998,207.830002,205.468597,6977900
2020-11-19,207.240005,208.729996,205.529999,207.570007,205.211548,5657200
2020-11-20,207.130005,208.110001,203.809998,203.880005,201.563492,9653500
2020-11-23,204.699997,209.000000,204.699997,208.160004,205.794861,6101900
2020-11-24,210.850006,213.820007,209.399994,209.679993,207.297562,10110800
2020-11-25,209.669998,211.949997,208.869995,210.889999,208.493820,6772900
2020-11-27,212.000000,212.029999,208.809998,211.000000,208.602570,3512900
2020-11-30,209.539993,210.539993,206.600006,210.350006,207.959976,7725500
2020-12-01,212.130005,213.669998,211.039993,211.199997,208.800308,8047900
2020-12-02,211.000000,211.399994,208.479996,210.179993,207.791885,9728900
2020-12-03,209.779999,211.110001,207.610001,208.050003,205.686111,9203300
2020-12-04,209.740005,212.720001,208.509995,212.679993,210.263474,5720100
2020-12-07,211.970001,214.500000,211.800003,212.649994,210.233826,10624500
2020-12-08,209.949997,213.130005,209.889999,212.770004,210.352493,8646200
2020-12-09,213.229996,213.500000,208.949997,209.580002,207.198715,6251100
2020-12-10,208.509995,209.300003,207.250000,207.610001,205.251083,10492000
2020-12-11,205.360001,206.889999,204.500000,206.240005,203.896683,9227600
2020-12-14,207.850006,211.300003,206.970001,207.250000,204.895157,11967700
2020-12-15,208.539993,209.440002,206.160004,208.360001,205.992569,9796100
2020-12-16,208.479996,209.130005,207.139999,208.270004,205.903610,7504400
2020-12-17,209.000000,211.779999,208.850006,211.179993,208.780533,6517200
2020-12-18,211.020004,211.979996,209.869995,211.309998,208.909058,13298200
2020-12-21,208.270004,209.800003,204.789993,209.009995,206.635178,7576700
2020-12-22,208.389999,208.399994,205.600006,205.839996,203.501190,7396200
2020-12-23,207.330002,207.330002,205.110001,205.300003,202.967346,6523100
2020-12-24,206.639999,208.820007,206.600006,208.699997,206.328705,3367900
2020-12-28,209.850006,213.460007,208.949997,212.630005,210.214066,5816200
2020-12-29,214.610001,215.240005,213.539993,214.369995,211.934265,6093400
2020-12-30,216.000000,220.389999,215.649994,218.360001,215.878952,8875100
2020-12-31,218.399994,219.820007,216.199997,218.729996,216.244751,5922200
2021-01-04,220.250000,220.250000,214.240005,217.759995,215.285751,10318300
2021-01-05,216.309998,218.460007,213.639999,214.509995,212.072708,6869700
2021-01-06,213.800003,216.169998,212.070007,212.619995,210.204178,7206200
2021-01-07,212.199997,215.220001,212.199997,213.809998,211.380646,10967900
2021-01-08,214.169998,216.119995,212.750000,215.449997,213.002029,6513000
2021-01-11,213.960007,214.860001,212.479996,212.889999,210.471100,7353100
2021-01-12,212.339996,212.789993,207.470001,208.860001,206.486908,9331600
2021-01-13,209.410004,211.000000,208.630005,209.350006,206.971313,6688500
2021-01-14,210.570007,211.210007,201.729996,201.860001,199.566437,12887500
2021-01-15,201.539993,203.259995,200.429993,201.589996,199.299515,8755000
2021-01-19,203.050003,204.169998,200.070007,201.660004,199.368713,9772000
2021-01-20,203.029999,207.190002,202.229996,206.009995,203.669266,12675700
2021-01-21,206.050003,207.169998,204.750000,205.139999,202.809143,6513500
2021-01-22,203.990005,205.330002,201.800003,202.020004,199.724609,7316200
2021-01-25,200.339996,201.639999,195.750000,200.979996,198.696411,19282400
2021-01-26,201.759995,203.490005,200.970001,202.009995,199.714722,9605300
2021-01-27,197.639999,199.699997,193.960007,194.970001,192.754715,13772400
2021-01-28,200.000000,202.000000,198.169998,198.220001,195.967804,11041300
2021-01-29,197.820007,203.050003,192.809998,193.250000,191.054260,21503000
2021-02-01,195.139999,199.210007,195.020004,198.360001,196.106186,12970700
2021-02-02,200.850006,204.350006,200.000000,202.610001,200.307907,11305100
2021-02-03,203.070007,203.509995,200.979996,201.360001,199.072098,13458600
2021-02-04,203.240005,209.679993,203.100006,209.250000,206.872467,14534800
2021-02-05,209.979996,210.130005,208.660004,208.770004,206.397919,10284000
2021-02-08,210.000000,210.649994,205.910004,206.889999,204.539276,8637100
2021-02-09,205.759995,207.630005,203.699997,206.520004,204.173492,7619400
2021-02-10,207.970001,207.970001,205.940002,206.440002,204.094406,8467600
2021-02-11,207.330002,211.589996,207.190002,210.660004,208.589767,8411100
2021-02-12,209.360001,211.130005,207.679993,209.960007,207.896652,6911000
2021-02-16,210.660004,211.050003,207.350006,207.899994,205.856888,9652700
2021-02-17,205.259995,208.279999,205.059998,207.509995,205.470718,8373200
2021-02-18,205.880005,209.699997,204.960007,209.350006,207.292633,7328600
2021-02-19,209.339996,209.529999,203.759995,204.729996,202.718048,15011500
2021-02-22,203.550003,210.649994,203.110001,208.320007,206.272781,8337700
2021-02-23,207.399994,213.910004,206.550003,212.110001,210.025513,10571700
2021-02-24,212.360001,220.529999,211.289993,219.429993,217.273590,12039000
2021-02-25,219.289993,220.449997,212.580002,213.750000,211.649414,11404300
2021-02-26,214.050003,215.210007,210.740005,212.389999,210.302765,11730000
2021-03-01,214.970001,217.800003,214.789993,216.630005,214.501099,6982000
2021-03-02,216.960007,217.929993,214.820007,215.770004,213.649536,6155200
2021-03-03,215.149994,217.190002,212.860001,214.850006,212.738602,6484600
2021-03-04,215.970001,217.020004,208.669998,211.500000,209.421509,10658900
2021-03-05,213.729996,216.100006,209.630005,215.410004,213.293091,7582000
2021-03-08,216.979996,226.130005,215.809998,220.270004,218.105316,14750400
2021-03-09,222.059998,225.000000,220.190002,220.360001,218.194443,9228600
2021-03-10,220.720001,224.190002,219.399994,223.169998,220.976837,7822900
2021-03-11,224.529999,228.229996,223.809998,226.149994,223.927536,10053400
2021-03-12,225.279999,226.539993,223.419998,224.360001,222.155136,8172400
2021-03-15,224.229996,227.089996,221.740005,223.270004,221.075851,9306100
2021-03-16,223.710007,225.580002,222.300003,224.699997,222.491791,8949300
2021-03-17,225.050003,226.240005,221.759995,223.020004,220.828308,8675600
2021-03-18,221.429993,222.520004,219.580002,220.660004,218.491501,9321800
2021-03-19,219.119995,220.169998,206.880005,206.899994,204.866714,32209700
2021-03-22,206.550003,212.289993,206.229996,208.000000,205.955917,11371600
2021-03-23,209.050003,209.960007,207.500000,208.149994,206.104431,8820700
2021-03-24,208.750000,211.139999,207.929993,208.070007,206.025238,10101600
2021-03-25,207.669998,208.820007,205.779999,207.970001,205.926208,8390800
2021-03-26,208.250000,213.699997,207.699997,213.529999,211.431580,7399900
2021-03-29,212.449997,215.289993,211.119995,214.509995,212.401947,7792300
2021-03-30,213.009995,214.149994,211.410004,211.899994,209.817566,5498000
2021-03-31,212.550003,214.110001,211.550003,211.729996,209.649277,13180000
2021-04-01,213.779999,217.740005,212.300003,216.860001,214.728836,6138400
2021-04-05,218.600006,220.509995,217.309998,219.039993,216.887405,10440500
2021-04-06,217.619995,219.399994,215.339996,218.649994,216.501251,7828100
2021-04-07,219.119995,221.039993,218.639999,219.270004,217.115158,5614300
2021-04-08,219.970001,222.820007,218.110001,220.699997,218.531097,11042000
2021-04-09,221.000000,222.600006,219.509995,222.520004,220.333221,5724900
2021-04-12,220.240005,221.910004,219.220001,221.470001,219.293533,6315200
2021-04-13,221.000000,221.619995,220.220001,221.020004,218.847977,4764000
2021-04-14,221.000000,223.100006,220.070007,221.979996,219.798508,4972600
2021-04-15,223.889999,227.630005,223.860001,226.279999,224.056274,8698100
2021-04-16,227.169998,227.800003,225.759995,226.410004,224.184998,6829400
2021-04-19,225.750000,227.580002,225.080002,225.789993,223.571075,6541600
2021-04-20,224.779999,225.380005,221.820007,223.279999,221.085739,5799100
2021-04-21,223.309998,227.869995,222.869995,227.449997,225.214752,9490600
2021-04-22,227.300003,230.929993,226.889999,227.570007,225.333603,7303000
2021-04-23,228.610001,231.820007,227.710007,230.000000,227.739731,5345200
2021-04-26,230.770004,232.949997,229.520004,230.339996,228.076355,5650000
2021-04-27,231.029999,231.160004,228.990005,229.910004,227.650604,6642100
2021-04-28,230.949997,236.270004,230.669998,233.449997,231.155792,10111400
2021-04-29,235.229996,237.500000,233.149994,236.860001,234.532288,7411400
2021-04-30,235.320007,235.929993,232.289993,233.559998,231.264725,10260200
2021-05-03,234.050003,235.740005,231.389999,232.610001,230.324051,8174400
2021-05-04,231.600006,232.389999,230.229996,232.029999,229.749756,5884500
2021-05-05,233.850006,233.850006,228.660004,229.210007,226.957474,6523200
2021-05-06,229.630005,231.580002,228.660004,231.320007,229.046753,6124100
2021-05-07,232.339996,233.220001,230.710007,232.119995,229.838867,4528700
2021-05-10,231.600006,232.000000,225.160004,225.970001,223.749313,9627400
2021-05-11,223.740005,226.419998,222.039993,225.479996,223.264130,7633300
2021-05-12,223.630005,225.000000,220.309998,220.630005,218.461807,7721300
2021-05-13,221.509995,224.899994,220.889999,223.740005,221.863037,6650100
2021-05-14,225.820007,227.509995,224.919998,226.940002,225.036179,4777200
2021-05-17,226.179993,227.160004,225.320007,226.440002,224.540375,5534200
2021-05-18,228.389999,229.179993,225.429993,225.570007,223.677673,6900000
2021-05-19,222.759995,224.850006,221.789993,224.589996,222.705887,9311900
2021-05-20,225.440002,227.600006,225.240005,226.440002,224.540375,7478600
2021-05-21,226.880005,229.309998,226.550003,226.770004,224.867615,5603900
2021-05-24,227.949997,230.110001,227.630005,229.320007,227.396210,4040100
2021-05-25,229.899994,230.190002,228.419998,229.020004,227.098740,4689100
2021-05-26,228.050003,229.350006,226.380005,227.070007,225.165100,4295600
2021-05-27,227.759995,228.419998,226.369995,226.860001,224.956833,5969600
2021-05-28,227.589996,229.429993,227.149994,227.300003,225.393158,5779700
2021-06-01,229.440002,230.080002,226.279999,226.630005,224.728790,5091500
2021-06-02,229.220001,233.110001,228.779999,229.660004,227.733353,9081100
2021-06-03,229.000000,230.389999,227.770004,228.110001,226.196381,6382400
2021-06-04,229.350006,230.699997,228.729996,230.139999,228.209320,5085700
2021-06-07,232.850006,234.679993,230.080002,231.320007,229.379425,5421300
2021-06-08,232.149994,232.850006,230.160004,232.050003,230.103302,4170600
2021-06-09,232.500000,234.850006,232.119995,232.309998,230.361130,4659000
2021-06-10,233.100006,234.259995,232.130005,233.949997,231.987366,4452500
2021-06-11,234.389999,235.440002,233.710007,234.960007,232.988907,5378300
2021-06-14,234.699997,235.220001,231.570007,234.080002,232.116287,5805800
2021-06-15,234.440002,234.800003,232.619995,232.979996,231.025497,7093800
2021-06-16,233.619995,234.179993,228.000000,229.600006,227.673874,8905400
2021-06-17,229.210007,233.339996,229.210007,232.149994,230.202469,6876700
2021-06-18,230.449997,232.179993,229.220001,230.410004,228.477081,8840000
2021-06-21,231.449997,235.009995,230.399994,234.320007,232.354279,7298400
2021-06-22,234.300003,236.089996,233.240005,235.929993,233.950745,8858400
2021-06-23,235.449997,235.919998,233.940002,234.679993,232.711212,6814700
2021-06-24,237.000000,238.250000,235.410004,236.240005,234.258163,4611500
2021-06-25,236.399994,238.479996,236.320007,237.320007,235.329102,7825200
2021-06-28,238.000000,238.369995,231.860001,234.089996,232.126190,9301700
2021-06-29,234.570007,236.520004,234.149994,235.949997,233.970596,11897700
2021-06-30,235.110001,236.399994,233.820007,233.820007,231.858475,7797100
2021-07-01,234.199997,236.250000,234.050003,235.149994,233.177292,5329600
2021-07-02,235.830002,238.779999,235.820007,238.630005,236.628113,4383700
2021-07-06,239.500000,240.610001,237.210007,239.600006,237.589981,8048700
2021-07-07,240.259995,241.039993,238.300003,240.000000,237.986618,4366100
2021-07-08,236.970001,237.070007,234.550003,236.610001,234.625046,6388000
2021-07-09,238.759995,239.449997,237.419998,238.470001,236.469452,5615900
2021-07-12,237.580002,238.509995,237.270004,237.869995,235.874481,7010700
2021-07-13,238.250000,242.479996,238.250000,242.350006,240.316910,8079200
2021-07-14,243.220001,246.809998,242.820007,245.990005,243.926376,8693400
2021-07-15,245.309998,248.800003,245.309998,248.550003,246.464890,10135100
2021-07-16,249.990005,250.460007,247.520004,248.119995,246.038498,8674500
2021-07-19,243.990005,244.449997,238.899994,240.410004,238.393188,11474600
2021-07-20,240.639999,244.210007,239.509995,242.699997,240.663971,7072300
2021-07-21,243.289993,246.899994,242.300003,243.660004,241.615921,11241400
2021-07-22,243.779999,245.350006,243.149994,244.139999,242.091873,10293600
2021-07-23,246.759995,250.009995,246.759995,249.020004,246.930969,6766000
2021-07-26,249.210007,250.360001,247.699997,250.250000,248.150635,4879000
2021-07-27,249.190002,252.669998,248.220001,250.929993,248.824921,7038300
2021-07-28,250.050003,251.500000,245.910004,246.940002,244.868393,9036500
2021-07-29,248.110001,250.380005,247.100006,247.919998,245.840195,7495300
2021-07-30,247.210007,248.460007,246.000000,246.389999,244.323013,5804700
2021-08-02,246.240005,247.830002,238.369995,239.779999,237.768463,9989500
2021-08-03,240.630005,241.389999,234.029999,237.089996,235.101028,9839000
2021-08-04,237.000000,237.550003,235.050003,236.669998,234.684555,8171800
2021-08-05,236.610001,240.250000,236.429993,240.210007,238.194870,5337500
2021-08-06,240.000000,242.600006,239.860001,241.399994,239.374863,4509700
2021-08-09,241.750000,242.179993,238.050003,240.000000,237.986618,5226900
2021-08-10,240.509995,241.339996,235.559998,238.070007,236.072815,7185700
2021-08-11,238.080002,238.360001,234.580002,235.059998,233.088058,7375700
2021-08-12,233.889999,234.110001,231.020004,231.789993,230.158813,9867000
2021-08-13,232.000000,233.270004,231.399994,232.649994,231.012772,5445400
2021-08-16,232.210007,235.479996,230.199997,235.360001,233.703690,7575900
2021-08-17,235.000000,235.669998,233.220001,234.529999,232.879547,6850500
2021-08-18,233.919998,234.350006,231.470001,231.630005,229.999954,4996500
2021-08-19,229.039993,232.429993,228.899994,231.570007,229.940384,5761300
2021-08-20,231.869995,232.160004,230.300003,231.360001,229.731857,5522200
2021-08-23,232.699997,234.649994,232.000000,234.139999,232.492279,6342000
2021-08-24,235.039993,236.190002,233.949997,234.240005,232.591583,5081800
2021-08-25,235.000000,235.000000,232.080002,232.589996,230.953201,5277100
2021-08-26,232.130005,232.630005,230.149994,230.520004,228.897766,5889100
2021-08-27,231.020004,233.050003,230.229996,232.690002,231.052475,6369000
2021-08-30,232.690002,233.669998,229.919998,231.229996,229.602768,6448000
2021-08-31,230.910004,231.839996,228.660004,229.100006,227.487762,9405100
2021-09-01,229.100006,230.779999,228.770004,230.119995,228.500580,8177600
2021-09-02,230.429993,230.550003,221.960007,224.179993,222.602371,19708800
2021-09-03,224.000000,227.300003,223.350006,225.110001,223.525833,11532000
2021-09-07,226.740005,228.000000,225.860001,226.270004,224.677673,9662600
2021-09-08,227.380005,230.220001,227.039993,229.089996,227.477829,10652600
2021-09-09,229.309998,230.000000,227.100006,227.490005,225.889084,5853000
2021-09-10,229.850006,230.039993,224.820007,224.910004,223.327255,6715400
2021-09-13,225.529999,227.199997,223.410004,224.630005,223.049225,6808100
2021-09-14,225.000000,225.809998,222.279999,223.029999,221.460464,6575700
2021-09-15,222.520004,224.839996,221.360001,223.809998,222.234985,6535800
2021-09-16,223.860001,225.199997,222.750000,224.330002,222.751312,5928500
2021-09-17,222.449997,223.699997,219.300003,221.750000,220.189484,13787400
2021-09-20,216.960007,220.500000,216.309998,220.050003,218.501450,8822600
2021-09-21,220.750000,222.169998,218.979996,220.169998,218.620605,7033600
2021-09-22,221.399994,224.100006,221.100006,222.750000,221.182434,6005900
2021-09-23,225.000000,228.699997,224.360001,228.309998,226.703323,7952700
2021-09-24,228.929993,231.949997,228.619995,231.589996,229.960220,6461200
2021-09-27,231.720001,233.330002,228.770004,229.600006,227.984238,6881100
2021-09-28,228.869995,228.869995,224.000000,225.559998,223.972656,6951400
2021-09-29,226.800003,229.020004,226.089996,226.679993,225.084778,6432700
2021-09-30,227.580002,228.789993,222.630005,222.750000,221.182434,7128500
2021-10-01,224.169998,231.559998,223.470001,230.460007,228.838196,7925400
2021-10-04,230.000000,230.330002,220.809998,224.729996,223.148499,10283400
2021-10-05,225.479996,227.380005,223.919998,224.279999,222.701675,5814000
2021-10-06,222.039993,226.619995,221.250000,226.509995,224.915970,5420900
2021-10-07,228.910004,231.160004,228.490005,230.550003,228.927536,6561900
2021-10-08,231.000000,232.729996,230.179993,230.270004,228.649521,3735200
2021-10-11,230.009995,230.320007,224.869995,225.110001,223.525833,5620200
2021-10-12,225.559998,226.220001,222.919998,224.050003,222.473297,5448200
2021-10-13,223.130005,225.860001,218.630005,222.460007,220.894470,9076000
2021-10-14,224.119995,225.649994,223.059998,225.179993,223.595337,5590500
2021-10-15,227.220001,231.089996,226.729996,230.990005,229.364441,6355100
2021-10-18,230.179993,232.759995,228.139999,230.649994,229.026840,5580200
2021-10-19,231.949997,233.639999,230.679993,233.520004,231.876648,4409700
2021-10-20,233.460007,233.800003,231.309998,231.419998,229.791443,5401800
2021-10-21,230.699997,230.830002,226.300003,230.240005,228.619736,5982200
2021-10-22,230.289993,232.820007,228.710007,231.229996,229.602768,3788000
2021-10-25,233.449997,234.860001,232.289993,233.880005,232.234131,4938700
2021-10-26,235.529999,236.960007,231.330002,231.820007,230.188629,7814500
2021-10-27,224.750000,224.750000,215.660004,215.779999,214.261490,22958100
2021-10-28,219.250000,219.990005,209.009995,209.839996,208.363281,23199400
2021-10-29,209.210007,213.669998,208.539993,211.770004,210.279724,14329800
2021-11-01,213.490005,215.250000,211.449997,212.460007,210.964874,13210300
2021-11-02,213.160004,213.350006,207.820007,209.139999,207.668213,14688700
2021-11-03,209.690002,210.149994,206.729996,208.100006,206.635529,11486700
2021-11-04,209.160004,212.360001,207.869995,208.779999,207.310760,11368200
2021-11-05,211.949997,217.630005,211.360001,216.669998,215.145233,14273600
2021-11-08,218.369995,221.610001,218.149994,220.490005,218.938354,13500100
2021-11-09,219.690002,220.410004,212.919998,213.389999,211.888306,11535000
2021-11-10,213.550003,216.949997,213.330002,215.559998,214.419846,10063600
2021-11-11,216.470001,216.779999,210.160004,210.419998,209.307022,13546900
2021-11-12,211.500000,213.580002,211.429993,212.089996,210.968201,7660500
2021-11-15,213.619995,216.399994,211.809998,212.300003,211.177094,9596900
2021-11-16,212.160004,215.649994,211.660004,215.179993,214.041840,8719600
2021-11-17,205.949997,207.309998,199.460007,205.059998,203.975388,38379600
2021-11-18,206.500000,207.869995,201.270004,203.330002,202.254532,18292200
2021-11-19,202.039993,203.500000,199.850006,200.860001,199.797592,18032600
2021-11-22,200.000000,201.699997,194.600006,195.580002,194.545532,21185800
2021-11-23,196.970001,198.919998,194.380005,198.490005,197.440140,14742700
2021-11-24,198.169998,203.949997,197.639999,203.250000,202.174942,12026800
2021-11-26,193.320007,199.190002,192.550003,197.649994,196.604568,10987600
2021-11-29,201.000000,201.250000,195.360001,196.289993,195.251755,14633500
2021-11-30,195.270004,197.660004,192.559998,193.770004,192.745102,16023000
2021-12-01,196.029999,196.809998,190.100006,190.160004,189.154205,13204900
2021-12-02,192.000000,199.440002,191.850006,198.289993,197.241180,13976300
2021-12-03,198.270004,198.470001,194.039993,196.320007,195.281616,10660500
2021-12-06,198.770004,204.220001,197.740005,202.679993,201.607956,10722100
2021-12-07,206.000000,207.940002,205.889999,207.369995,206.273163,11897200
2021-12-08,207.660004,209.479996,205.710007,208.990005,207.884598,11749200
2021-12-09,208.520004,212.199997,207.169998,211.389999,210.271896,10176800
2021-12-10,211.899994,214.250000,210.860001,213.399994,212.271255,8882700
2021-12-13,212.449997,213.320007,209.979996,211.020004,209.903854,8844300
2021-12-14,210.729996,213.369995,208.449997,209.979996,208.869354,9832300
2021-12-15,209.399994,212.490005,207.860001,212.309998,211.187027,10892500
2021-12-16,215.289993,216.270004,211.610001,214.369995,213.236115,8548400
2021-12-17,212.800003,213.210007,207.789993,211.880005,210.759323,11578400
2021-12-20,209.089996,209.770004,206.860001,208.740005,207.635925,9434400
2021-12-21,210.610001,216.160004,210.360001,215.380005,214.240799,6993700
2021-12-22,213.850006,218.940002,213.850006,217.960007,216.807159,6003400
2021-12-23,218.440002,218.520004,216.619995,216.619995,215.474243,4798200
2021-12-27,217.679993,218.119995,214.880005,217.630005,216.478897,4818400
2021-12-28,216.009995,219.729996,215.580002,218.050003,216.896667,4279800
2021-12-29,217.759995,218.940002,217.330002,218.169998,217.016037,3223100
2021-12-30,217.970001,219.149994,217.149994,217.869995,216.717621,3812800
2021-12-31,216.809998,217.979996,215.490005,216.710007,215.563751,4723300
2022-01-03,217.520004,222.059998,217.009995,221.429993,220.258789,7694500
2022-01-04,222.000000,226.789993,221.809998,222.460007,221.283340,10629300
2022-01-05,222.639999,225.270004,219.919998,220.000000,218.836349,9594600
2022-01-06,217.800003,221.910004,217.550003,219.750000,218.587677,7877500
2022-01-07,217.309998,220.199997,215.639999,216.960007,215.812439,10702100
2022-01-10,213.979996,214.199997,206.500000,211.970001,210.848831,11978600
2022-01-11,211.419998,214.949997,208.740005,214.380005,213.246078,8803100
2022-01-12,214.479996,217.580002,213.809998,215.710007,214.569061,6923300
2022-01-13,216.850006,220.479996,214.660004,215.000000,213.862808,8867700
2022-01-14,214.169998,218.250000,213.710007,214.669998,213.534561,8838100
2022-01-18,215.880005,216.910004,214.330002,215.710007,214.569061,9099300
2022-01-19,213.000000,218.229996,212.110001,214.679993,213.544495,9399800
2022-01-20,214.720001,219.600006,213.940002,214.350006,213.216263,8532700
2022-01-21,215.460007,215.600006,205.820007,205.929993,204.840775,16200200
2022-01-24,202.179993,202.720001,195.649994,201.850006,200.782364,16054000
2022-01-25,199.619995,205.380005,196.990005,202.000000,200.931564,12125500
2022-01-26,204.279999,210.860001,203.669998,205.869995,204.781097,10817600
2022-01-27,209.500000,210.960007,205.850006,206.149994,205.059601,12009800
2022-01-28,220.639999,228.119995,216.100006,228.000000,226.794052,26425300
2022-01-31,225.550003,226.380005,222.050003,226.169998,224.973724,12380600
2022-02-01,226.899994,234.610001,226.419998,232.360001,231.130966,12247200
2022-02-02,231.300003,235.850006,230.009995,235.419998,234.174805,10590500
2022-02-03,233.039993,233.490005,230.550003,231.539993,230.315323,9968000
2022-02-04,228.500000,230.220001,224.949997,228.389999,227.181992,10848100
2022-02-07,228.000000,229.919998,226.009995,227.160004,225.958496,5984500
2022-02-08,226.259995,228.500000,224.750000,227.940002,226.734375,7542000
2022-02-09,230.130005,233.149994,230.119995,230.869995,229.648849,7772800
2022-02-10,228.029999,229.949997,224.869995,225.589996,224.761856,6794600
2022-02-11,227.250000,229.100006,223.539993,224.690002,223.865189,7535200
2022-02-14,223.289993,227.259995,222.809998,225.339996,224.512772,8280800
2022-02-15,227.270004,229.289993,224.910004,227.820007,226.983704,9461700
2022-02-16,227.500000,229.880005,225.600006,228.820007,227.980026,9561300
2022-02-17,228.399994,228.809998,224.169998,224.610001,223.785477,8131200
2022-02-18,224.600006,225.740005,221.839996,222.690002,221.872513,8121200
2022-02-22,221.020004,224.339996,219.919998,221.320007,220.507553,9928800
2022-02-23,222.839996,224.279999,215.419998,215.949997,215.157242,8669900
2022-02-24,203.369995,217.860001,201.449997,217.300003,216.502304,13463400
2022-02-25,217.289993,220.679993,214.250000,219.270004,218.465073,8463600
2022-02-28,216.000000,218.649994,213.240005,216.119995,215.326630,8409400
2022-03-01,214.479996,215.149994,207.279999,208.970001,208.202881,9317800
